"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","X"
"1002","1/2/2007","16:41:00","0.390","0.244","243.260","1.800","0.000","1.000",0,0.695833333333333
"1003","1/2/2007","16:42:00","0.390","0.242","243.150","1.800","0.000","1.000",0,0.696527777777778
"1004","1/2/2007","16:43:00","0.324","0.138","243.080","1.400","0.000","1.000",0,0.697222222222222
"1005","1/2/2007","16:44:00","0.308","0.118","243.120","1.400","0.000","0.000",0,0.697916666666667
"1006","1/2/2007","16:45:00","0.308","0.120","243.520","1.400","0.000","0.000",0,0.698611111111111
"1007","1/2/2007","16:46:00","0.306","0.118","243.100","1.400","0.000","0.000",0,0.699305555555556
"1008","1/2/2007","16:47:00","0.306","0.120","243.470","1.400","0.000","0.000",0,0.7
"1009","1/2/2007","16:48:00","0.248","0.000","243.800","1.000","0.000","0.000",0,0.700694444444444
"1010","1/2/2007","16:49:00","0.240","0.000","243.440","1.000","0.000","0.000",0,0.701388888888889
"1011","1/2/2007","16:50:00","0.244","0.000","243.540","1.000","0.000","0.000",0,0.702083333333333
"1012","1/2/2007","16:51:00","0.244","0.000","243.910","1.000","0.000","0.000",0,0.702777777777778
"1013","1/2/2007","16:52:00","0.276","0.000","244.050","1.200","0.000","0.000",0,0.703472222222222
"1014","1/2/2007","16:53:00","0.356","0.152","243.700","1.600","0.000","0.000",0,0.704166666666667
"1015","1/2/2007","16:54:00","0.352","0.148","243.210","1.600","0.000","0.000",0,0.704861111111111
"1016","1/2/2007","16:55:00","0.350","0.150","243.360","1.600","0.000","0.000",0,0.705555555555556
"1017","1/2/2007","16:56:00","0.348","0.152","243.940","1.600","0.000","0.000",0,0.70625
"1018","1/2/2007","16:57:00","0.342","0.158","244.890","1.600","0.000","0.000",0,0.706944444444444
"1019","1/2/2007","16:58:00","0.342","0.160","245.300","1.600","0.000","0.000",0,0.707638888888889
"1020","1/2/2007","16:59:00","0.342","0.160","245.340","1.600","0.000","0.000",0,0.708333333333333
"1021","1/2/2007","17:00:00","0.340","0.160","245.320","1.600","0.000","0.000",0,0.709027777777778
"1022","1/2/2007","17:01:00","0.336","0.152","243.870","1.400","0.000","0.000",0,0.709722222222222
"1023","1/2/2007","17:02:00","0.334","0.152","243.910","1.400","0.000","0.000",0,0.710416666666667
"1024","1/2/2007","17:03:00","0.332","0.148","243.310","1.400","0.000","0.000",0,0.711111111111111
"1025","1/2/2007","17:04:00","0.334","0.150","243.310","1.400","0.000","0.000",0,0.711805555555556
"1026","1/2/2007","17:05:00","0.336","0.146","242.630","1.400","0.000","0.000",0,0.7125
"1027","1/2/2007","17:06:00","0.334","0.144","241.890","1.400","0.000","0.000",0,0.713194444444444
"1028","1/2/2007","17:07:00","0.332","0.138","240.910","1.400","0.000","0.000",0,0.713888888888889
"1029","1/2/2007","17:08:00","0.282","0.070","240.770","1.200","0.000","0.000",0,0.714583333333333
"1030","1/2/2007","17:09:00","0.232","0.000","240.830","1.000","0.000","0.000",0,0.715277777777778
"1031","1/2/2007","17:10:00","0.232","0.000","240.900","1.000","0.000","0.000",0,0.715972222222222
"1032","1/2/2007","17:11:00","0.234","0.000","242.090","1.000","0.000","0.000",0,0.716666666666667
"1033","1/2/2007","17:12:00","0.234","0.000","242.600","1.000","0.000","0.000",0,0.717361111111111
"1034","1/2/2007","17:13:00","0.234","0.000","242.070","1.000","0.000","0.000",0,0.718055555555556
"1035","1/2/2007","17:14:00","0.232","0.000","241.630","1.000","0.000","0.000",0,0.71875
"1036","1/2/2007","17:15:00","0.234","0.000","241.960","1.000","0.000","0.000",0,0.719444444444444
"1037","1/2/2007","17:16:00","0.232","0.000","241.570","1.000","0.000","0.000",0,0.720138888888889
"1038","1/2/2007","17:17:00","0.232","0.000","241.390","1.000","0.000","0.000",0,0.720833333333333
"1039","1/2/2007","17:18:00","0.470","0.000","241.110","2.000","0.000","0.000",0,0.721527777777778
"1040","1/2/2007","17:19:00","0.530","0.000","241.570","2.200","0.000","0.000",0,0.722222222222222
"1041","1/2/2007","17:20:00","0.528","0.000","241.210","2.200","0.000","0.000",0,0.722916666666667
"1042","1/2/2007","17:21:00","0.528","0.000","241.180","2.200","0.000","0.000",0,0.723611111111111
"1043","1/2/2007","17:22:00","0.530","0.000","241.790","2.200","0.000","0.000",0,0.724305555555556
"1044","1/2/2007","17:23:00","0.530","0.000","241.720","2.200","0.000","0.000",0,0.725
"1045","1/2/2007","17:24:00","0.606","0.086","240.620","2.600","0.000","0.000",0,0.725694444444444
"1046","1/2/2007","17:25:00","0.604","0.106","241.510","2.400","0.000","0.000",0,0.726388888888889
"1047","1/2/2007","17:26:00","0.872","0.096","240.670","3.600","0.000","0.000",0,0.727083333333333
"1048","1/2/2007","17:27:00","0.924","0.094","240.170","3.800","0.000","0.000",0,0.727777777777778
"1049","1/2/2007","17:28:00","0.922","0.092","239.790","3.800","0.000","0.000",0,0.728472222222222
"1050","1/2/2007","17:29:00","0.922","0.094","240.140","3.800","0.000","0.000",0,0.729166666666667
"1051","1/2/2007","17:30:00","0.924","0.096","240.390","3.800","0.000","0.000",0,0.729861111111111
"1052","1/2/2007","17:31:00","0.934","0.098","240.950","3.800","0.000","0.000",0,0.730555555555556
"1053","1/2/2007","17:32:00","0.948","0.098","241.410","3.800","0.000","0.000",0,0.73125
"1054","1/2/2007","17:33:00","0.972","0.128","241.330","4.000","0.000","0.000",0,0.731944444444444
"1055","1/2/2007","17:34:00","1.040","0.234","241.620","4.400","0.000","0.000",0,0.732638888888889
"1056","1/2/2007","17:35:00","1.034","0.232","241.310","4.400","0.000","0.000",0,0.733333333333333
"1057","1/2/2007","17:36:00","1.030","0.232","241.020","4.400","0.000","0.000",0,0.734027777777778
"1058","1/2/2007","17:37:00","1.028","0.232","241.130","4.400","0.000","0.000",0,0.734722222222222
"1059","1/2/2007","17:38:00","1.056","0.228","240.490","4.400","0.000","0.000",0,0.735416666666667
"1060","1/2/2007","17:39:00","1.062","0.218","238.860","4.400","0.000","0.000",0,0.736111111111111
"1061","1/2/2007","17:40:00","1.268","0.216","239.020","5.400","0.000","0.000",0,0.736805555555556
"1062","1/2/2007","17:41:00","1.242","0.220","239.610","5.200","0.000","0.000",0,0.7375
"1063","1/2/2007","17:42:00","1.010","0.222","239.300","4.200","0.000","0.000",0,0.738194444444444
"1064","1/2/2007","17:43:00","1.010","0.224","239.490","4.200","0.000","0.000",0,0.738888888888889
"1065","1/2/2007","17:44:00","1.010","0.224","239.480","4.200","0.000","0.000",0,0.739583333333333
"1066","1/2/2007","17:45:00","1.012","0.226","240.020","4.200","0.000","0.000",0,0.740277777777778
"1067","1/2/2007","17:46:00","1.008","0.224","239.700","4.200","0.000","0.000",0,0.740972222222222
"1068","1/2/2007","17:47:00","1.192","0.270","239.400","5.400","0.000","0.000",0,0.741666666666667
"1069","1/2/2007","17:48:00","1.626","0.316","239.160","7.000","0.000","0.000",0,0.742361111111111
"1070","1/2/2007","17:49:00","1.354","0.230","239.570","5.600","0.000","0.000",0,0.743055555555556
"1071","1/2/2007","17:50:00","1.330","0.192","239.990","5.600","0.000","0.000",0,0.74375
"1072","1/2/2007","17:51:00","1.292","0.130","239.990","5.400","0.000","0.000",0,0.744444444444444
"1073","1/2/2007","17:52:00","1.506","0.070","239.770","6.200","0.000","0.000",0,0.745138888888889
"1074","1/2/2007","17:53:00","1.374","0.000","239.150","5.800","0.000","0.000",0,0.745833333333333
"1075","1/2/2007","17:54:00","1.460","0.000","238.870","6.000","0.000","0.000",0,0.746527777777778
"1076","1/2/2007","17:55:00","1.462","0.000","239.110","6.000","0.000","0.000",0,0.747222222222222
"1077","1/2/2007","17:56:00","1.272","0.000","239.540","5.200","0.000","0.000",0,0.747916666666667
"1078","1/2/2007","17:57:00","1.286","0.000","239.930","5.200","0.000","0.000",0,0.748611111111111
"1079","1/2/2007","17:58:00","1.282","0.000","239.700","5.200","0.000","0.000",0,0.749305555555556
"1080","1/2/2007","17:59:00","1.278","0.000","239.260","5.200","0.000","0.000",0,0.75
"1081","1/2/2007","18:00:00","1.480","0.000","238.990","6.400","0.000","0.000",2,0.750694444444444
"1082","1/2/2007","18:01:00","2.348","0.000","237.290","9.800","0.000","0.000",18,0.751388888888889
"1083","1/2/2007","18:02:00","2.334","0.000","237.280","9.800","0.000","0.000",18,0.752083333333333
"1084","1/2/2007","18:03:00","2.324","0.000","237.470","9.800","0.000","0.000",17,0.752777777777778
"1085","1/2/2007","18:04:00","2.320","0.000","237.720","9.600","0.000","0.000",18,0.753472222222222
"1086","1/2/2007","18:05:00","2.312","0.000","237.510","9.600","0.000","0.000",17,0.754166666666667
"1087","1/2/2007","18:06:00","2.322","0.000","238.180","9.600","0.000","0.000",18,0.754861111111111
"1088","1/2/2007","18:07:00","2.332","0.000","238.860","9.600","0.000","0.000",17,0.755555555555556
"1089","1/2/2007","18:08:00","2.330","0.000","238.860","9.600","0.000","0.000",18,0.75625
"1090","1/2/2007","18:09:00","2.330","0.000","238.830","9.600","0.000","0.000",17,0.756944444444444
"1091","1/2/2007","18:10:00","2.312","0.000","237.860","9.600","0.000","0.000",18,0.757638888888889
"1092","1/2/2007","18:11:00","2.304","0.000","237.390","9.600","0.000","0.000",17,0.758333333333333
"1093","1/2/2007","18:12:00","2.380","0.000","238.840","10.000","0.000","0.000",17,0.759027777777778
"1094","1/2/2007","18:13:00","2.430","0.114","238.520","10.200","0.000","0.000",18,0.759722222222222
"1095","1/2/2007","18:14:00","2.428","0.114","238.660","10.200","0.000","0.000",17,0.760416666666667
"1096","1/2/2007","18:15:00","2.416","0.112","238.090","10.000","0.000","0.000",18,0.761111111111111
"1097","1/2/2007","18:16:00","2.394","0.108","236.900","10.000","0.000","0.000",17,0.761805555555556
"1098","1/2/2007","18:17:00","2.396","0.108","237.050","10.000","0.000","0.000",17,0.7625
"1099","1/2/2007","18:18:00","2.428","0.122","237.730","10.200","0.000","0.000",18,0.763194444444444
"1100","1/2/2007","18:19:00","2.496","0.234","238.250","10.400","0.000","0.000",17,0.763888888888889
"1101","1/2/2007","18:20:00","2.502","0.236","238.600","10.400","0.000","1.000",17,0.764583333333333
"1102","1/2/2007","18:21:00","2.480","0.230","237.670","10.400","0.000","2.000",18,0.765277777777778
"1103","1/2/2007","18:22:00","2.480","0.230","237.630","10.400","0.000","1.000",17,0.765972222222222
"1104","1/2/2007","18:23:00","2.558","0.316","237.500","10.800","0.000","2.000",17,0.766666666666667
"1105","1/2/2007","18:24:00","2.542","0.326","237.070","10.800","0.000","1.000",18,0.767361111111111
"1106","1/2/2007","18:25:00","2.554","0.330","237.760","10.800","0.000","1.000",17,0.768055555555556
"1107","1/2/2007","18:26:00","2.558","0.332","238.080","10.800","0.000","2.000",17,0.76875
"1108","1/2/2007","18:27:00","2.548","0.330","237.570","10.800","0.000","1.000",18,0.769444444444444
"1109","1/2/2007","18:28:00","2.548","0.328","237.420","10.800","0.000","2.000",17,0.770138888888889
"1110","1/2/2007","18:29:00","2.778","0.368","238.130","11.600","0.000","1.000",17,0.770833333333333
"1111","1/2/2007","18:30:00","2.902","0.500","238.040","12.200","0.000","1.000",18,0.771527777777778
"1112","1/2/2007","18:31:00","2.728","0.268","238.600","11.400","0.000","2.000",17,0.772222222222222
"1113","1/2/2007","18:32:00","2.524","0.202","238.130","10.600","0.000","1.000",17,0.772916666666667
"1114","1/2/2007","18:33:00","2.510","0.204","238.320","10.400","0.000","1.000",18,0.773611111111111
"1115","1/2/2007","18:34:00","2.748","0.194","237.020","11.600","0.000","2.000",17,0.774305555555556
"1116","1/2/2007","18:35:00","2.784","0.194","237.290","11.600","0.000","1.000",17,0.775
"1117","1/2/2007","18:36:00","2.568","0.160","237.140","10.800","0.000","1.000",18,0.775694444444444
"1118","1/2/2007","18:37:00","2.338","0.100","237.780","9.800","0.000","2.000",17,0.776388888888889
"1119","1/2/2007","18:38:00","2.444","0.094","237.630","10.200","0.000","1.000",17,0.777083333333333
"1120","1/2/2007","18:39:00","2.516","0.100","237.560","10.600","0.000","1.000",18,0.777777777777778
"1121","1/2/2007","18:40:00","2.782","0.088","235.630","11.800","0.000","1.000",17,0.778472222222222
"1122","1/2/2007","18:41:00","2.594","0.086","236.210","11.000","0.000","1.000",17,0.779166666666667
"1123","1/2/2007","18:42:00","2.574","0.090","236.490","10.800","0.000","2.000",17,0.779861111111111
"1124","1/2/2007","18:43:00","3.218","0.232","236.620","14.000","0.000","1.000",17,0.780555555555556
"1125","1/2/2007","18:44:00","3.414","0.356","235.940","15.000","0.000","1.000",17,0.78125
"1126","1/2/2007","18:45:00","2.664","0.214","235.870","11.200","0.000","1.000",17,0.781944444444444
"1127","1/2/2007","18:46:00","2.668","0.214","236.120","11.200","0.000","1.000",17,0.782638888888889
"1128","1/2/2007","18:47:00","2.606","0.218","236.490","11.000","0.000","2.000",17,0.783333333333333
"1129","1/2/2007","18:48:00","2.406","0.220","236.470","10.200","0.000","1.000",18,0.784027777777778
"1130","1/2/2007","18:49:00","2.352","0.224","236.510","10.000","0.000","1.000",17,0.784722222222222
"1131","1/2/2007","18:50:00","2.710","0.250","236.120","11.400","0.000","1.000",17,0.785416666666667
"1132","1/2/2007","18:51:00","3.000","0.252","236.350","12.600","0.000","1.000",17,0.786111111111111
"1133","1/2/2007","18:52:00","3.016","0.254","237.020","12.600","0.000","1.000",17,0.786805555555556
"1134","1/2/2007","18:53:00","3.006","0.254","237.070","12.600","0.000","2.000",17,0.7875
"1135","1/2/2007","18:54:00","2.976","0.230","236.490","12.600","0.000","1.000",18,0.788194444444444
"1136","1/2/2007","18:55:00","2.930","0.134","236.440","12.400","0.000","0.000",17,0.788888888888889
"1137","1/2/2007","18:56:00","2.938","0.134","236.740","12.400","0.000","0.000",17,0.789583333333333
"1138","1/2/2007","18:57:00","2.972","0.172","236.410","12.600","0.000","0.000",17,0.790277777777778
"1139","1/2/2007","18:58:00","2.996","0.232","236.350","12.600","0.000","0.000",17,0.790972222222222
"1140","1/2/2007","18:59:00","3.008","0.236","236.960","12.600","0.000","0.000",17,0.791666666666667
"1141","1/2/2007","19:00:00","3.228","0.282","236.670","13.600","0.000","0.000",18,0.792361111111111
"1142","1/2/2007","19:01:00","3.306","0.430","236.580","14.000","0.000","0.000",17,0.793055555555556
"1143","1/2/2007","19:02:00","3.196","0.414","236.510","13.600","0.000","0.000",17,0.79375
"1144","1/2/2007","19:03:00","3.088","0.272","236.640","13.000","0.000","0.000",17,0.794444444444444
"1145","1/2/2007","19:04:00","2.996","0.106","237.040","12.600","0.000","0.000",17,0.795138888888889
"1146","1/2/2007","19:05:00","3.066","0.110","237.700","12.800","0.000","0.000",18,0.795833333333333
"1147","1/2/2007","19:06:00","2.930","0.110","237.600","12.200","0.000","0.000",17,0.796527777777778
"1148","1/2/2007","19:07:00","2.926","0.110","237.500","12.200","0.000","0.000",17,0.797222222222222
"1149","1/2/2007","19:08:00","2.942","0.112","238.250","12.200","0.000","0.000",18,0.797916666666667
"1150","1/2/2007","19:09:00","2.920","0.108","237.320","12.200","0.000","0.000",17,0.798611111111111
"1151","1/2/2007","19:10:00","2.916","0.106","237.040","12.200","0.000","0.000",17,0.799305555555556
"1152","1/2/2007","19:11:00","2.914","0.106","236.970","12.200","0.000","0.000",17,0.8
"1153","1/2/2007","19:12:00","2.910","0.106","237.100","12.200","0.000","0.000",18,0.800694444444444
"1154","1/2/2007","19:13:00","2.926","0.108","238.030","12.200","0.000","0.000",17,0.801388888888889
"1155","1/2/2007","19:14:00","2.866","0.000","237.670","12.000","0.000","0.000",17,0.802083333333333
"1156","1/2/2007","19:15:00","2.852","0.000","237.410","12.000","0.000","0.000",18,0.802777777777778
"1157","1/2/2007","19:16:00","2.852","0.000","237.580","12.000","0.000","0.000",17,0.803472222222222
"1158","1/2/2007","19:17:00","2.824","0.000","236.080","11.800","0.000","0.000",17,0.804166666666667
"1159","1/2/2007","19:18:00","2.822","0.000","236.160","11.800","0.000","0.000",17,0.804861111111111
"1160","1/2/2007","19:19:00","2.830","0.000","236.280","12.000","0.000","0.000",17,0.805555555555556
"1161","1/2/2007","19:20:00","2.854","0.000","236.780","12.000","0.000","0.000",17,0.80625
"1162","1/2/2007","19:21:00","2.834","0.000","236.320","12.000","0.000","0.000",17,0.806944444444444
"1163","1/2/2007","19:22:00","2.826","0.000","236.020","12.000","0.000","0.000",18,0.807638888888889
"1164","1/2/2007","19:23:00","2.828","0.000","236.120","12.000","0.000","0.000",17,0.808333333333333
"1165","1/2/2007","19:24:00","2.830","0.000","234.710","12.000","0.000","0.000",17,0.809027777777778
"1166","1/2/2007","19:25:00","2.902","0.124","234.490","12.400","0.000","0.000",16,0.809722222222222
"1167","1/2/2007","19:26:00","2.922","0.128","235.700","12.400","0.000","0.000",17,0.810416666666667
"1168","1/2/2007","19:27:00","2.910","0.128","235.620","12.200","0.000","0.000",17,0.811111111111111
"1169","1/2/2007","19:28:00","2.902","0.126","235.120","12.200","0.000","0.000",17,0.811805555555556
"1170","1/2/2007","19:29:00","2.898","0.124","234.590","12.200","0.000","0.000",17,0.8125
"1171","1/2/2007","19:30:00","2.912","0.126","235.260","12.400","0.000","0.000",17,0.813194444444444
"1172","1/2/2007","19:31:00","2.892","0.124","234.570","12.200","0.000","0.000",17,0.813888888888889
"1173","1/2/2007","19:32:00","2.882","0.124","234.390","12.200","0.000","0.000",17,0.814583333333333
"1174","1/2/2007","19:33:00","2.898","0.128","235.200","12.200","0.000","0.000",17,0.815277777777778
"1175","1/2/2007","19:34:00","2.904","0.130","235.450","12.200","0.000","0.000",17,0.815972222222222
"1176","1/2/2007","19:35:00","3.040","0.122","233.890","13.000","0.000","0.000",17,0.816666666666667
"1177","1/2/2007","19:36:00","3.036","0.120","233.560","13.000","0.000","0.000",17,0.817361111111111
"1178","1/2/2007","19:37:00","3.214","0.198","234.260","14.000","0.000","0.000",16,0.818055555555556
"1179","1/2/2007","19:38:00","4.480","0.372","233.960","19.400","0.000","0.000",17,0.81875
"1180","1/2/2007","19:39:00","4.458","0.346","234.630","19.200","0.000","0.000",17,0.819444444444444
"1181","1/2/2007","19:40:00","3.834","0.354","235.640","16.600","0.000","0.000",17,0.820138888888889
"1182","1/2/2007","19:41:00","2.672","0.166","237.570","11.200","0.000","0.000",17,0.820833333333333
